,Longitude,Latitude,have_plant
819,-116.39466367864848,34.57168434768016,0
820,-121.12349565445065,36.21765629039484,0
821,-121.37099210686965,36.305853677310765,0
822,-117.3481078929322,36.70637942665507,0
823,-115.88233390759251,33.1333449387848,0
824,-121.6740397125457,41.13754878554279,0
825,-117.32282308150265,35.98147176668385,0
826,-117.53932026899867,35.972952463649165,0
827,-117.57143126090807,33.813810948789005,0
828,-121.61987216256117,36.41129051219217,0
829,-123.79978971167688,40.85039721041884,0
830,-121.09458858808405,36.34031064588332,0
831,-116.39088511483645,35.05373395699143,0
832,-118.16496497296126,33.90843763724543,0
833,-115.95406274552452,34.03428742458177,0
834,-124.14842665840375,40.672078497816656,0
835,-117.02647117815644,36.69697619633309,0
836,-119.83542250252371,37.82733223183258,0
837,-121.08769123276213,39.19834806049084,0
838,-121.3631114895582,40.332834552841284,0
839,-120.74333254425638,35.85394489642455,0
840,-116.44077852208653,34.84315982666581,0
841,-115.34390455852875,34.23038773652761,0
842,-116.47501514734519,34.31085321381212,0
843,-122.00878185236706,38.99619416386407,0
844,-119.30362981478522,37.93786731318784,0
845,-114.9668176967957,34.65747195741766,0
846,-115.12675757074621,33.019816287249895,0
847,-117.50588460276481,36.01110239890181,0
848,-121.01897637309726,36.60271976881077,0
849,-120.68006197015123,39.803255372858224,0
850,-120.76415506402827,39.54266693902478,0
851,-119.90137067454452,38.02056190855705,0
852,-116.54462913277601,33.48489958037852,0
853,-121.56966435919016,38.27394463681867,0
854,-121.04289164236442,36.53853487330039,0
855,-122.97811353941542,40.12650920808768,0
856,-121.08368098983424,36.07782389972089,0
857,-117.93420453478393,34.287316035265306,0
858,-119.9407378359414,34.6868252087024,0
859,-116.35457570950066,32.75648246051116,0
860,-119.94696596756476,38.28570141122452,0
861,-118.35400642334893,36.854459165238055,0
862,-121.15365595779078,40.00495512350666,0
863,-123.71095935245,41.70943916538581,0
864,-117.03300291489926,36.76671550296208,0
865,-120.63926020388548,41.1747212606676,0
866,-120.87545478761363,39.87863696137907,0
867,-120.15487854350293,35.52302987033775,0
868,-115.92895500724724,35.48641589036987,0
869,-116.88934733697684,35.510564712294936,0
870,-119.18475387319036,36.98278366561179,0
871,-122.65175830919776,39.43257212903255,0
872,-120.77830908204518,36.187506242989684,0
873,-123.01063600406114,40.30637773587619,0
874,-120.13235963177684,35.11903036374201,0
875,-118.79392689952958,34.39232103669518,0
876,-114.62584894194497,34.11170055114914,0
877,-123.15365680361228,39.61398909910543,0
878,-122.5856758235432,38.804146617695,0
879,-116.82481659435753,35.4469435686113,0
880,-116.75437699824957,36.08075676475186,0
881,-116.33261538415067,35.4728519394638,0
882,-120.0188722610585,38.43575006870706,0
883,-123.49651287889084,40.92319155182594,0
884,-117.58889172287373,33.858102531163844,0
885,-120.94971441423193,37.329279758263645,0
886,-123.59215754687358,38.842761491365046,0
887,-115.37909576978872,33.65020982517118,0
888,-118.13689738684562,34.44669836165011,0
889,-121.08560379756698,39.77400566600728,0
890,-119.77864765776792,36.4960827334844,0
891,-117.83777879339208,36.34748159810711,0
892,-116.24374583515221,34.005450150679565,0
893,-116.44740837329113,35.198242529110225,0
894,-117.07104238133186,36.19841599597737,0
895,-119.52438469304124,34.84234529784977,0
896,-121.76708253881361,38.08795814940075,0
897,-116.09175622985386,34.348213773343375,0
898,-122.10779293666756,40.875777311975924,0
899,-121.35364138481658,41.96598603067851,0
900,-117.20266776234025,33.046328554453694,0
901,-123.6350559116022,41.298087454953006,0
902,-118.50108470931694,36.64560086625843,0
903,-122.00615346029025,37.7199053513842,0
904,-118.18560088155043,34.41711275974071,0
905,-115.91660180536108,34.76376143056623,0
906,-121.25747261600756,41.78715482144025,0
907,-121.75326737205893,38.764613100476346,0
908,-121.86139897445668,40.28033687504364,0
909,-124.01140208737148,40.57545992497196,0
910,-119.91222074175242,37.58313222515453,0
911,-122.75349161227439,38.78321048103236,0
912,-124.04278384698732,41.43308189374478,0
913,-116.32528166915974,34.57789794333715,0
914,-117.48427478009317,35.064667450890035,0
915,-119.84293453162992,37.97633302455413,0
916,-121.82331078009555,41.771982065104154,0
917,-121.64914741679394,37.35638818619206,0
918,-122.77520929301761,38.139540233241135,0
919,-121.00358297259791,41.153661117563836,0
920,-122.73119765753553,40.93405216566139,0
921,-123.1118390392811,38.62729291263426,0
922,-117.51181044382328,33.474533678082004,0
923,-120.22972117936821,35.26482549067731,0
924,-121.65181260770223,41.3141877126469,0
925,-123.3994512504479,39.72926070791835,0
926,-120.50347541497645,35.814493937665794,0
927,-115.5321487369908,34.59828256849424,0
928,-120.41579870611875,35.299542408478636,0
929,-121.41820139042787,39.80764069558808,0
930,-120.57920350252823,41.956237902760236,0
931,-115.26326032110562,32.818581983401124,0
932,-115.28310575619798,35.09603734585022,0
933,-119.84046049512409,38.52194011922019,0
934,-118.68780643171996,36.03322323402543,0
935,-117.05850338650768,36.07799674521435,0
936,-116.1355547973311,32.721959720511705,0
937,-118.70188004134495,34.703193543047874,0
938,-116.1595818311698,35.23435711162918,0
939,-121.30606027356166,35.75313130208274,0
940,-116.04280375792513,34.08907292498242,0
941,-119.79175147586508,34.60033937910306,0
942,-121.10625442470348,38.932333112016025,0
943,-120.42531912273286,36.034597328222155,0
944,-121.03832627641117,41.25014879890168,0
945,-121.051458928166,36.72654444263076,0
946,-121.54970717933108,40.15890030579957,0
947,-116.00700608391826,35.01992409637354,0
948,-121.4173770672064,36.957814248566585,0
949,-115.74862275586543,33.43333814260955,0
950,-121.4303088059337,39.9299965647868,0
951,-121.36778098968244,41.775063872669975,0
952,-123.16196869150184,40.14178789425145,0
953,-123.54012269496793,39.123733959628865,0
954,-120.49853548562197,35.5467843456049,0
955,-118.39163109356419,34.18865397341802,0
956,-123.31246627723942,40.643911304214626,0
957,-115.09502935803461,32.78470058004294,0
958,-118.0057729688152,36.075144763131966,0
959,-115.883638992735,35.57475927456465,0
960,-115.05874098076843,33.486325028116184,0
961,-117.35326034122667,36.02882168094451,0
962,-115.26117356946648,35.32138757341421,0
963,-123.69767066812771,40.79645018218219,0
964,-122.46188206353608,38.82556578101048,0
965,-120.60046498805298,39.20350422118629,0
966,-123.66594001035418,39.39870440669774,0
967,-117.6835257984624,36.227503234587736,0
968,-115.61288041399241,34.517752317931084,0
969,-123.98757402519037,41.84974874907193,0
970,-121.92850858977522,40.3164016276242,0
971,-121.0360751352797,39.0530282827349,0
972,-115.13611181147846,34.36849197430107,0
973,-117.25421901318511,33.023083863292015,0
974,-120.5722929688039,40.97314319757741,0
975,-117.65311615777469,37.32485068635412,0
976,-115.32453957661093,33.47335833215557,0
977,-114.57207712929522,34.4452836729588,0
978,-118.56363382155058,37.72996599481409,0
979,-123.98552275834126,40.92057029679988,0
980,-116.98111823123658,34.8402770716455,0
981,-119.67831236984664,36.52915341252494,0
982,-119.18013298437387,36.64656326134275,0
983,-121.10178179044243,36.25398289175664,0
984,-121.41559458577905,41.22416820717845,0
985,-120.11312631051855,35.8591455975791,0
986,-120.61506128091277,37.83562974127899,0
987,-120.67651132628198,38.750931730587496,0
988,-116.86395997779825,36.57894005160569,0
989,-119.69262472875539,36.86988383551016,0
990,-119.0553991726446,35.523498986080405,0
991,-118.00972344913728,37.58102307714206,0
992,-122.62940760368086,40.789653083817434,0
993,-116.23223167504685,34.802318160111305,0
994,-119.75781203928781,36.87532372100199,0
995,-114.59242487650243,32.74910692854168,0
996,-119.30353267001408,35.66321311762141,0
997,-121.46775357436512,38.79578438717707,0
998,-120.70369158096692,37.35226640027532,0
999,-123.40908002976828,40.9431879698312,0
1000,-115.36986232752679,33.07242979820099,0
1001,-122.29963740255204,37.4671115123137,0
1002,-121.69851256065046,41.58792089356503,0
1003,-119.19991691865216,37.684243988929325,0
1004,-119.90241590329356,35.96214337084936,0
1005,-119.79304466565051,36.42986905165472,0
1006,-119.33170005039557,37.689314351708724,0
1007,-120.60356561361684,39.58318448014195,0
1008,-121.77484414922107,41.37012082200742,0
1009,-122.07579979262361,40.43928783292618,0
1010,-119.81623958602353,35.36488603311373,0
1011,-123.21062083500573,41.24200822243912,0
1012,-118.03437843463435,36.977173941905555,0
1013,-120.9927913644578,39.64936595012972,0
1014,-114.76093284277734,34.72487987959306,0
1015,-120.21083677562898,35.658700219113584,0
1016,-120.58483777684121,37.572104436980695,0
1017,-116.87105438829893,35.66771078765724,0
1018,-121.25331152573631,39.758135467380036,0
1019,-122.87388796916042,41.015289939202276,0
1020,-119.25046006229223,34.35298533558129,0
1021,-123.74167401361444,39.526997028931994,0
1022,-122.5565147163548,38.51742823412547,0
1023,-120.57721729757793,35.69695097581895,0
1024,-119.24685523521426,37.062049912364294,0
1025,-115.62852242785311,35.22207497661674,0
1026,-121.60683466902832,36.21441132715892,0
1027,-122.18168396304766,41.62913290043213,0
1028,-119.47505344304395,35.652486475482036,0
1029,-116.42005585231118,33.9308474127507,0
1030,-115.8331278030143,33.52279620387758,0
1031,-116.80486590355291,33.3692624294202,0
1032,-116.385276934576,34.56448479117129,0
1033,-118.1760496557986,37.70124403258845,0
1034,-123.05449665496938,40.48004432526901,0
1035,-118.76120414575607,37.39099906396283,0
1036,-120.10590764496828,41.635114676992984,0
1037,-114.5974460718789,33.88087910758385,0
1038,-118.26578159934884,36.304356461076885,0
1039,-123.51611198038508,40.47292979408078,0
1040,-123.45282386424614,41.324593513006626,0
1041,-115.6689372530308,32.96003510557423,0
1042,-116.38128879813259,36.02596185638088,0
1043,-121.23159766660307,38.16374210799429,0
1044,-116.3193157452349,35.69122112798503,0
1045,-121.53651407896272,40.73186152624005,0
1046,-117.87751758975155,33.9326243100549,0
1047,-121.92349073700099,39.66111490510965,0
1048,-118.67451900473944,36.853222975682634,0
1049,-115.39330534798059,35.401971898422644,0
1050,-121.60685240140164,36.96062431354472,0
1051,-116.7511505342054,35.72408976538607,0
1052,-122.40648761514693,40.80420942685936,0
1053,-117.21980761847347,32.95009955685078,0
1054,-114.27666540386751,34.39215737890561,0
1055,-116.91253539202589,34.77941012334718,0
1056,-119.54173943914809,37.08241534114594,0
1057,-121.52395491666964,36.62053614134368,0
1058,-116.00337367193629,33.810357432211084,0
1059,-120.15512509095846,37.37602304688253,0
1060,-121.28487400259637,36.27637196117521,0
1061,-119.32825323987836,37.483406337591965,0
1062,-121.92480855027411,37.682715621127976,0
1063,-119.35825475030633,34.40253405164772,0
1064,-118.4906986309933,37.27457999492571,0
1065,-121.95358849920765,39.78210701630077,0
1066,-116.00232711311371,35.90309493694103,0
1067,-116.20553621972,35.13720296656799,0
1068,-123.58275688585174,39.46871375809062,0
1069,-115.84330425057131,35.84601639852512,0
1070,-114.63703341013567,34.629032383196424,0
1071,-121.18948157574157,39.351019034171784,0
1072,-121.8128537883448,37.00099738450957,0
1073,-115.75099852191295,35.134548778462495,0
1074,-121.74975184423732,39.92088167874489,0
1075,-120.47907215109137,39.755621777157394,0
1076,-116.76087767643146,36.46295012355815,0
1077,-122.81331947272949,40.519993298468314,0
1078,-120.49508677767808,39.87949356191683,0
1079,-115.48773661585867,33.55454678764751,0
